HBDNO,BULD_REGSTR_PK,TOTAL_REGSTR_PK,BULDGB,REGSTRKD,ARCODE,LEGCD,BUN,JI,RDCODE,RDLEGCD,UNDER_AT,BD_MAIN_BUN,BD_SUB_BUN,CRDE
BS0102117101110001040013000001565,1025119448,,1,2,11710,11100,0104,0013,117104169378,11101,0,00005,00000,20220813
BS0203117101110001340001000001566,1025120280,,2,3,11710,11100,0134,0001,117104169017,11101,0,00005,00014,20220813
BS0102117101110001220020000001567,1025121289,,1,2,11710,11100,0122,0020,117104169459,11101,0,00060,00001,20250604
BS0203117101110001310018000001568,1025121756,,2,3,11710,11100,0131,0018,117104169017,11101,0,00015,00005,20220813
BS0203117101110001660010000001569,1025121823,,2,3,11710,11100,0166,0010,117104169023,11101,0,00015,00013,20220813
BS0203117101110001580012000001570,1025122060,,2,3,11710,11100,0158,0012,117104169459,11101,0,00023,00000,20220813
BS0102117101110001900000000001571,1025125158,,1,2,11710,11100,0190,0000,117104169372,11101,0,00020,00000,20220813
BS0102117101110001190004000001572,1025125309,,1,2,11710,11100,0119,0004,117104169200,11101,0,00034,00000,20220813
BS0102117101110000220003000001573,10251100187574,,1,2,11710,11100,0022,0003,117103123014,11104,0,00081,00000,20241122
BS0203117101110001530000000001574,10251100238406,,2,3,11710,11100,0153,0000,117104169457,11101,0,00025,00000,20220813
BS0203117101110001370015000001575,10251100455654,,2,3,11710,11100,0137,0015,117104169200,11101,0,00041,00021,20220813
BS0203117101110002100001000001576,10251100493949,10251100494014,2,3,11710,11100,0210,0001,117103123004,11101,0,00001,00000,20220813
BS0203117101110001790014000001577,10251100518001,,2,3,11710,11100,0179,0014,117104169457,11101,0,00018,00000,20220813
BS0102117101110001160012000001578,10251100521241,,1,2,11710,11100,0116,0012,117104169384,11101,0,00009,00032,20220813
BS0203117101110001000014000001579,10251100529402,,2,3,11710,11100,0100,0014,117104169429,11101,0,00042,00011,20220813
BS0203117101110001120015000001580,10251100537202,,2,3,11710,11100,0112,0015,117104169200,11101,0,00012,00006,20220813
BS0102117101110001150006000001581,1000000000000001361581,,1,2,11710,11100,0115,0006,117103123014,11104,0,00179,00000,20250421
BS0203117101110001440033000001582,1000000000000001507460,,2,3,11710,11100,0144,0033,117104169020,11101,0,00035,00000,20230327
BS0203117101110000890000000001583,102512797,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110001750008000001584,102513176,10251607,2,3,11710,11100,0175,0008,117104169202,11101,0,00019,00005,20220813
BS0102117101110002080018000001585,102514506,,1,2,11710,11100,0208,0018,117104169451,11101,0,00028,00013,20241126
BS0203117101110001120006000001586,102515335,,2,3,11710,11100,0112,0006,117104169200,11101,0,00012,00018,20220813
BS0102117101110001450032000001587,102515714,,1,2,11710,11100,0145,0032,117104169380,11101,0,00026,00000,20220813
BS0203117101110000600008000001588,102516082,,2,3,11710,11100,0060,0008,117104169429,11101,0,00019,00020,20220813
BS0102117101110001410002000001589,102516935,,1,2,11710,11100,0141,0002,117104169200,11101,0,00033,00000,20220813
BS0203117101110001580009000001590,102517617,,2,3,11710,11100,0158,0009,117104169202,11101,0,00042,00000,20250327
BS0102117101110000380013000001591,102517972,,1,2,11710,11100,0038,0013,117104169374,11101,0,00027,00000,20250904
BS0102117101110000680008000001592,102518408,,1,2,11710,11100,0068,0008,117104169376,11101,0,00009,00000,20230802
BS0102117101110001490036000001593,102518785,,1,2,11710,11100,0149,0036,117104169199,11101,0,00027,00001,20250604
BS0203117101110001610012000001594,102519050,,2,3,11710,11100,0161,0012,117104169022,11101,0,00003,00012,20220813
BS0102117101110001490030000001595,102519632,,1,2,11710,11100,0149,0030,117104169199,11101,0,00023,00000,20250604
BS0203117101110001270001000001596,1025110787,,2,3,11710,11100,0127,0001,117104169016,11101,0,00009,00001,20220813
BS0102117101110000930015000001597,1025112881,,1,2,11710,11100,0093,0015,117104169429,11101,0,00036,00007,20220813
BS0102117101110000590003000001598,1025114827,,1,2,11710,11100,0059,0003,117104169374,11101,0,00030,00000,20220813
BS0102117101110001290003000001599,1025114909,,1,2,11710,11100,0129,0003,117104169017,11101,0,00010,00000,20220813
BS0203117101110001170009000001600,1025115468,,2,3,11710,11100,0117,0009,117104169015,11101,0,00024,00000,20220813
BS0102117101110001370002000001601,1025116186,,1,2,11710,11100,0137,0002,117104169459,11101,0,00049,00000,20220813
BS0102117101110001830006000001602,1025116463,,1,2,11710,11100,0183,0006,117102123002,11101,0,00134,00000,20241126
BS0102117101110002220007000001603,1025117248,,1,2,11710,11100,0222,0007,117104169386,11101,0,00023,00000,20220813
BS0203117101110001170016000001604,1025117734,,2,3,11710,11100,0117,0016,117104169384,11101,0,00009,00017,20220813
BS0203117101110001610016000001605,1025118444,,2,3,11710,11100,0161,0016,117104169447,11101,0,00028,00001,20220813
BS0203117101110001980003000001606,1025119145,,2,3,11710,11100,0198,0003,117104169448,11101,0,00031,00023,20220813
BS0102117101110001330011000001607,1025119279,,1,2,11710,11100,0133,0011,117103123001,11103,0,00262,00000,20220813
BS0102117101110001190020000001608,1025119855,,1,2,11710,11100,0119,0020,117104169384,11101,0,00023,00000,20220813
BS0203117101110001450058000001609,1025120119,,2,3,11710,11100,0145,0058,117104169382,11101,0,00032,00000,20220813
BS0203117101110001070018000001610,1025122138,,2,3,11710,11100,0107,0018,117104169429,11101,0,00057,00006,20220813
BS0203117101110001970004000001611,1025123959,,2,3,11710,11100,0197,0004,117104169448,11101,0,00031,00009,20221130
BS0102117101110000930017000001612,1025124158,,1,2,11710,11100,0093,0017,117104169429,11101,0,00036,00011,20220813
BS0203117101110001930037000001613,1025124285,,2,3,11710,11100,0193,0037,117104169449,11101,0,00011,00000,20250522
BS0203117101110001340003000001614,1025125070,,2,3,11710,11100,0134,0003,117104169017,11101,0,00009,00005,20220813
BS0102117101110002240005000001615,1025125231,,1,2,11710,11100,0224,0005,117104169109,11101,0,00001,00013,20250828
BS0102117101110000880015000001616,10251100173954,10251425,1,2,11710,11100,0088,0015,117102000006,11102,0,01239,00000,20230331
BS0203117101110001180008000001617,10251100461933,,2,3,11710,11100,0118,0008,117104169201,11101,0,00007,00009,20240820
BS0203117101110001310012000001618,10251100481154,,2,3,11710,11100,0131,0012,117104169017,11101,0,00013,00000,20250109
BS0203117101110001270008000001619,10251100481263,,2,3,11710,11100,0127,0008,117104169387,11101,0,00025,00031,20230907
BS0203117101110002260003000001620,10251100485543,,2,3,11710,11100,0226,0003,117104169386,11101,0,00024,00000,20220813
BS0203117101110001310001000001621,10251100523622,,2,3,11710,11100,0131,0001,117104169017,11101,0,00009,00022,20220813
BS0203117101110001510023000001622,10251100535842,,2,3,11710,11100,0151,0023,117104169457,11101,0,00032,00000,20220813
BS0203117101110000420000000001623,1000000000000001884802,,2,3,11710,11100,0042,0000,117104169431,11101,0,00005,00014,20240323
BS0203117101110001960002000001624,1000000000000002938201,,2,3,11710,11100,0196,0002,117104169372,11101,0,00042,00023,20240323
BS0203117101110001540009000001625,102511057,10251117,2,3,11710,11100,0154,0009,117104169458,11101,0,00024,00020,20220813
BS0203117101110000890000000001626,102512821,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001627,102512892,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000600009000001628,102513748,,2,3,11710,11100,0060,0009,117104169429,11101,0,00019,00022,20220813
BS0102117101110001490042000001629,102513789,,1,2,11710,11100,0149,0042,117103123006,11105,0,00486,00000,20220813
BS0102117101110000230002000001630,102513826,,1,2,11710,11100,0023,0002,117103123023,11104,0,00342,00000,20230831
BS0102117101110001020018000001631,102516419,,1,2,11710,11100,0102,0018,117104169456,11101,0,00043,00001,20220813
BS0203117101110001300012000001632,102516495,,2,3,11710,11100,0130,0012,117104169017,11101,0,00015,00020,20220813
BS0203117101110001700021000001633,102517753,,2,3,11710,11100,0170,0021,117104169459,11101,0,00010,00001,20220813
BS0203117101110001180002000001634,102518149,,2,3,11710,11100,0118,0002,117104169201,11101,0,00003,00006,20220813
BS0102117101110001170030000001635,102518857,,1,2,11710,11100,0117,0030,117104169384,11101,0,00009,00005,20250604
BS0203117101110001400007000001636,102519334,,2,3,11710,11100,0140,0007,117104169384,11101,0,00032,00000,20220813
BS0102117101110001020001000001637,1025110926,,1,2,11710,11100,0102,0001,117104169456,11101,0,00041,00000,20220813
BS0203117101110001080015000001638,1025111738,,2,3,11710,11100,0108,0015,117104169429,11101,0,00058,00009,20220813
BS0203117101110001060013000001639,1025114981,,2,3,11710,11100,0106,0013,117104169429,11101,0,00057,00025,20220813
BS0203117101110001350009000001640,1025115949,,2,3,11710,11100,0135,0009,117104169017,11101,0,00005,00037,20220813
BS0102117101110001680012000001641,1025116423,,1,2,11710,11100,0168,0012,117102123002,11101,0,00070,00000,20220813
BS0203117101110000490005000001642,1025117402,,2,3,11710,11100,0049,0005,117104169374,11101,0,00059,00000,20220813
BS0102117101110001060015000001643,1025118186,,1,2,11710,11100,0106,0015,117104169429,11101,0,00057,00019,20250604
BS0102117101110000710002000001644,1025118551,,1,2,11710,11100,0071,0002,117104169376,11101,0,00010,00000,20241203
BS0102117101110002020005000001645,1025119405,,1,2,11710,11100,0202,0005,117104169372,11101,0,00019,00015,20220813
BS0203117101110001640011000001646,1025119457,,2,3,11710,11100,0164,0011,117104169023,11101,0,00015,00028,20220813
BS0203117101110001010020000001647,1025120254,,2,3,11710,11100,0101,0020,117104169429,11101,0,00050,00024,20220813
BS0203117101110001420020000001648,1025122047,,2,3,11710,11100,0142,0020,117104169458,11101,0,00041,00000,20220813
BS0203117101110001350022000001649,10251100187919,,2,3,11710,11100,0135,0022,117104169017,11101,0,00005,00005,20220813
BS0203117101110001520020000001650,10251100236057,,2,3,11710,11100,0152,0020,117104169020,11101,0,00036,00001,20220813
BS0203117101110001790002000001651,10251100238586,,2,3,11710,11100,0179,0002,117104169202,11101,0,00007,00014,20220813
BS0203117101110001440012000001652,10251100455513,,2,3,11710,11100,0144,0012,117104169199,11101,0,00014,00029,20220813
BS0102117101110001080012000001653,10251100459826,,1,2,11710,11100,0108,0012,117103123006,11105,0,00459,00000,20241205
BS0203117101110000990007000001654,10251100474182,,2,3,11710,11100,0099,0007,117104169456,11101,0,00046,00000,20220813
BS0203117101110002100001000001655,10251100493905,10251100494014,2,3,11710,11100,0210,0001,117103123004,11101,0,00001,00000,20220813
BS0203117101110001240054000001656,10251100524182,,2,3,11710,11100,0124,0054,117104169015,11101,0,00008,00000,20220813
BS0102117101110001870004000001657,10251100534702,,1,2,11710,11100,0187,0004,117104169451,11101,0,00012,00000,20220813
BS0203117101110000470005000001658,10251100552142,,2,3,11710,11100,0047,0005,117104169456,11101,0,00014,00000,20220813
BS0203117101110001130002000001659,10251100563822,,2,3,11710,11100,0113,0002,117104169200,11101,0,00012,00011,20220813
BS0203117101110000410003000001660,1000000000000001249051,,2,3,11710,11100,0041,0003,117104169431,11101,0,00005,00029,20230217
BS0203117101110000460006000001661,1000000000000002345788,,2,3,11710,11100,0046,0006,117104169203,11101,0,00023,00000,20240323
BS0203117101110000890000000001662,102512807,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001663,102512824,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001664,102512835,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001665,102512838,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001666,102512857,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001667,102512876,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110001820000000001668,102514720,,2,3,11710,11100,0182,0000,117102123002,11101,0,00112,00000,20241031
BS0203117101110000980012000001669,102515116,,2,3,11710,11100,0098,0012,117104169429,11101,0,00039,00013,20220813
BS0203117101110001520014000001670,102516622,,2,3,11710,11100,0152,0014,117104169020,11101,0,00026,00001,20220813
BS0102117101110000360014000001671,102517206,,1,2,11710,11100,0036,0014,117104169374,11101,0,00021,00015,20240618
BS0102117101110002020004000001672,102518413,,1,2,11710,11100,0202,0004,117104169372,11101,0,00019,00013,20230818
BS0203117101110001530007000001673,1025110009,,2,3,11710,11100,0153,0007,117104169458,11101,0,00030,00018,20220813
BS0203117101110001350004000001674,1025110427,,2,3,11710,11100,0135,0004,117103123001,11103,0,00254,00000,20220813
BS0102117101110001030018000001675,1025111840,,1,2,11710,11100,0103,0018,117104169429,11101,0,00049,00026,20220813
BS0203117101110001690003000001676,1025112793,,2,3,11710,11100,0169,0003,117104169459,11101,0,00017,00000,20220813
BS0102117101110001510012000001677,1025114153,,1,2,11710,11100,0151,0012,117104169199,11101,0,00026,00001,20220813
BS0203117101110001080017000001678,1025114254,,2,3,11710,11100,0108,0017,117104169429,11101,0,00058,00021,20240227
BS0102117101110001590023000001679,1025115561,,1,2,11710,11100,0159,0023,117103123001,11103,0,00265,00000,20220813
BS0203117101110001860017000001680,1025115762,,2,3,11710,11100,0186,0017,117104169451,11101,0,00007,00000,20220813
BS0102117101110001610009000001681,1025118741,,1,2,11710,11100,0161,0009,117104169022,11101,0,00003,00018,20220813
BS0203117101110001290005000001682,1025124533,,2,3,11710,11100,0129,0005,117104169387,11101,0,00025,00024,20220813
BS0102117101110001220023000001683,10251100244460,,1,2,11710,11100,0122,0023,117104169384,11101,0,00018,00000,20250224
BS0203117101110001370014000001684,10251100458833,,2,3,11710,11100,0137,0014,117104169200,11101,0,00041,00023,20220813
BS0203117101110002020001000001685,10251100465548,,2,3,11710,11100,0202,0001,117104169372,11101,0,00019,00005,20220813
BS0203117101110001160001000001686,10251100502601,,2,3,11710,11100,0116,0001,117104169382,11101,0,00016,00000,20220813
BS0102117101110001060018000001687,10251100517081,,1,2,11710,11100,0106,0018,117104169378,11101,0,00022,00000,20220813
BS0203117101110001870016000001688,10251100520281,,2,3,11710,11100,0187,0016,117104169372,11101,0,00016,00026,20220813
BS0203117101110001590003000001689,10251100521381,,2,3,11710,11100,0159,0003,117104169202,11101,0,00042,00023,20220813
BS0203117101110002110010000001690,1000000000000001844172,,2,3,11710,11100,0211,0010,117104169387,11101,0,00050,00011,20230530
BS0203117101110002170000000001691,102511063,10251119,2,3,11710,11100,0217,0000,117102000006,11102,0,01109,00000,20220813
BS0102117101110000880002000001692,102511995,10251347,1,2,11710,11100,0088,0002,117103123023,11104,0,00424,00000,20220813
BS0203117101110000890000000001693,102512793,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001694,102512879,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001695,102512881,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110001570000000001696,102513172,10251606,2,3,11710,11100,0157,0000,117104169459,11101,0,00028,00000,20220813
BS0102117101110001520009000001697,102514196,,1,2,11710,11100,0152,0009,117104169020,11101,0,00032,00000,20220813
BS0203117101110000980015000001698,102515349,,2,3,11710,11100,0098,0015,117104169429,11101,0,00039,00005,20220813
BS0102117101110002070007000001699,102515398,,1,2,11710,11100,0207,0007,117103123004,11101,0,00037,00000,20220813
BS0102117101110001170000000001700,102515787,,1,2,11710,11100,0117,0000,117104169015,11101,0,00030,00000,20220813
BS0203117101110001980000000001701,102516968,,2,3,11710,11100,0198,0000,117104169448,11101,0,00031,00015,20220813
BS0102117101110001080020000001702,102518110,,1,2,11710,11100,0108,0020,117104169429,11101,0,00058,00027,20220813
BS0102117101110001130012000001703,102518458,,1,2,11710,11100,0113,0012,117104169382,11101,0,00013,00001,20220813
BS0102117101110001630012000001704,102518665,,1,2,11710,11100,0163,0012,117104169448,11101,0,00028,00000,20250904
BS0102117101110002010005000001705,102519845,,1,2,11710,11100,0201,0005,117104169372,11101,0,00019,00018,20250703
BS0203117101110001070001000001706,1025110243,,2,3,11710,11100,0107,0001,117104169429,11101,0,00057,00024,20220813
BS0102117101110001820008000001707,1025110605,,1,2,11710,11100,0182,0008,117102123002,11101,0,00122,00000,20241016
